id,wer,pred_transcription,time
1995-1836-0001,0.26356589147286824, at last the cotton combine was to all appearances an assured fact and he was slated for the senate why should he not be as other men she was not herself a notably intelligent woman she greatly admired intelligence or whatever looked to her like intelligence in others she was therefore most agreeably surprised to hear mr cresswell express himself so cordially as approving of negro education do you believe in some education asked mary taylor i believe in the training of people to the highest capacity the englishman here heartily seconded him but cresswell added significantly capacity differs enormously between races positively heroic added cresswell avoiding his sister's eyes fortunately said mr vanderpool Northerners and Southerners are arriving at a better mutual understanding on most of these matters.,1.1986472606658936
7176-92135-0000,0.18802228412256267," He is a welcome figure at the garden parties of the elect, who are always ready to encourage him by accepting free seats for his play. Actor-managers nod to him, editors allow him to contribute, without charge, to a symposium on the price of golf balls. In short, he becomes a prominent figure in London's society, and, if he is not careful, somebody will say so. But even the unsuccessful dramatist has his moments. Your play must be not merely a good play, but a successful one. Frankly, I cannot always say. But suppose you said, I'm fond of writing. My people always say my letters home are good enough for punch. I've got a little idea for a play about a man, and a woman, and another woman, and, but perhaps I better keep the plot a secret for the moment. Anyhow, it's jolly exciting, and I can do the dialogue all right. Lend me your ear for ten minutes, and you shall learn just what stagecraft is. And I should begin with a short homily on Now, the object of this soliloquy is plain. Indeed, irresolution being the keynote of Hamlet's soliloquy, a clever player could to some extent indicate the whole thirty lines by a silent working of the jaw. But, at the same time, it would be idle to deny that he would miss the finer shades of the dramatist's meaning. We moderns, however, see the absurdity of it. If it be granted, first, that the thoughts of a certain character should be known to the audience, and secondly, that soliloquy, or the habit of thinking aloud, is in opposition to modern stage technique, how shall soliloquy be avoided without damage to the play? And so on, till you get to the end when Ophelia might say, Ah, yes, or something non-committal of that sort. This would be an easy way of doing it, but it would not be the best way, for the reason that it is too easy to call attention to itself. In the old, badly made play, it was frequently necessary for one of the characters to take the audience into his confidence. In the modern, well-constructed play, he simply rings up an imaginary confederate and tells them what he is going to do. Could anything be more natural? I want double nine. Hello? Double nine two three, Elzenor. double not yes hello is that you horatio hamlet speaking i say i've been wondering about this business to be or not to be that is the question whether tis nobler in the mind to suffer the slings and arrows what no hamlet speaking you gave me double five i want double nine hello is that you horatio hamlet speaking to be or not to be that is the question whether tis nobler it is to let hamlet if that happened to be the name of your character enter with a small dog pet falcon mongoose tame bear or whatever animal is most in keeping with the part and confide in this animal such sorrows hopes or secret history as the audience has got to know enter hamlet with his favorite boar hound lady larkspur starts suddenly and turns toward him larkspur bit me again this morning for the third time butler impassively hostess replaces lump and inclines empty teapot over tray for a moment then hands him a cup painted brown inside thus deceiving the gentleman with the telescope in the upper circle re-enter butler and three footmen who remove the tea things hostess to guest in novels the hero has often pushed his meals away untasted but no steed hero would do anything so unnatural as this two bites are made and the bread is crumbled with an air of great eagerness indeed one feels that in real life the guest would clutch hold of the footman and say half a mole old chap i haven't nearly finished but the actor is better schooled than this but it is the cigarette which chiefly has brought the modern drama to its present state of perfection lord john taking out gold cigarette case from his left hand upper waist coast pocket",5.7286217212677
4446-2273-0000,0.1592128801431127," Hilda was very nice to him, and he sat on the edge of his chair, flushed with his conversational efforts, and moving his chin about nervously over his high collar. They asked him to come to see them in Chelsea, and they spoke very tenderly of Hilda. Lamb wouldn't care a great deal about many of them, I fancy. When Bartley arrived at Bedford Square on Sunday evening, Marie, the pretty little French girl, met him at the door and conducted him upstairs. I should never have asked you if Molly had been here, for I remember you don't like English cookery. i haven't had a chance yet to tell you what a jolly little place i think this is they are all sketches made about the villa d'este you see those fellows are all very loyal even main hall i've managed to save something every year and that with helping my three sisters now and then and tiding poor cousin mike over bad seasons it's not particularly rare she said but some of it was my mother's There was watercress soup and sole, and a delightful omelette stuffed with mushrooms and truffles, and two small rare ducklings, and artichokes, and a dry yellow roan wine of which Bartley had always been very fond. There is nothing else that looks so jolly. Thank you, but I don't like it so well as this. Have you been in Paris much these late years? There are a few changes in the old quarter. ""'Don't I, though! I'm so sorry to hear it. How did her son turn out? Her hair is still like flax, and her blue eyes are just like a baby's, and she has the same three freckles on her little nose, and talks about going back to Urbain de Mer. How jolly it was being young, Hilda! Do you remember that first walk we took together in Paris?' ""'Come, we'll have our coffee in the other room, and you can smoke.' ""'I think we did,' she answered demurely. ""'What she wanted from us was neither our flowers nor our francs, but just our youth. ""'They were both remembering what the woman had said when she took the money. ""'God give you a happy love.' ""'The strange woman and her passionate sentence that rang out so sharply had frightened them both. bartley started when hilda rang the little bell beside her dear me why did you do that it was very jolly he murmured lazily as marie came in to take away the coffee have i told you about my new play when she finished alexander shook himself out of a reverie nonsense of course i can't really sing except the way my mother and grandmother did before me it's really too warm in this room to sing don't you feel it alexander went over and opened the window for her there just in front He stood a little behind her and tried to steady himself as he said, ""'It's soft and misty. See how white the stars are.' For a long time neither Hilda nor Bartley spoke. He felt a tremor run through the slender yellow figure in front of him. Bartley leaned over her shoulder without touching her and whispered in her ear, ""'You are giving me a chance?' ""'Yes.' Alexander clenched the two hands at his sides.",4.216038465499878
5142-36600-0000,0.15625," Chapter 7 on the races of man. In determining whether two or more allied forms ought to be ranked as species or varieties, naturalists are practically guided by the following considerations, namely the amount of difference between them, and whether such differences relate to few or many points of structure, and whether they are of physiological importance, but more especially whether they are constant.",0.615422248840332
1188-133604-0000,0.11516155758077878," You will find me continually speaking of four men, Titian, Holbein, Turner, and Tintoret, in almost the same terms. They unite every quality. And sometimes you will find me referring to them as colorists, sometimes as chiaroscurists. By being studious of color, they are studious of division. And while the chiaroscurist devotes himself to the representation of degrees of force in one thing, unseparated light, the colorists have for their function the attainment of beauty by arrangement of the divisions of light. My first and principal reason was that they enforced, beyond all resistance, on any student who might attempt to copy them, this method of laying portions of distinct hue side by side. Some of the touches, indeed, when the tint has been mixed with much so that the pigment might crystallize hard at the edge. It is the head of a parrot with a little flower in his beak from a picture of Carpaccio's, one of his series of the life of St. George. Then he comes to the beak of it. The brown ground beneath is left for the most part. One touch of black is put for the hollow, two delicate lines of dark gray define the outer curve, and one little quivering touch of white draws the inner edge of the mandible. For, believe me, the final philosophy of art can only ratify their opinion that the beauty of a cock-robin is to be red, and of a grass plot to be green, and the best skill of art is in instantly seizing on the manifold deliciousness of light, which you can only seize by precision of instantaneous touch. Now you will see in these studies that the moment the white is enclosed properly and harmonized with the other hues, it becomes somehow more precious and pearly. than the white paper and that i am not afraid to leave a whole field of untreated white paper all round it being sure that even the little diamonds in the round window will tell as jewels if they are gradated justly but in this vignette copied from turner you have the two principles brought out perfectly they are beyond all other works that i know existing dependent for their effect on low subdued tones Their favorite choice in time of day being either dawn or twilight, and even their brightest sunsets produced chiefly out of gray paper. It may be that a great colorist will use his utmost force of color as a singer his full power of voice, but, loud or low, the virtue is in both cases always in refinement, never in loudness. It must, remember, be one or the other. think that the Gothic school is an easy one. The law of that school is that everything shall be seen clearly, or at least only in such mist or faintness as shall be delightful. And I have no doubt that the best introduction to it would be the elementary practice of painting every study on a golden ground. This at once compels you to understand that the work is to be imaginative and decorative, that it represents beautiful things in the clearest way, but not under existing conditions. and that, in fact, you are producing jeweler's work rather than pictures. That a style is restrained or severe does not mean that it is also erroneous. In all early Gothic art, indeed, you will find failure of this kind, especially distortion and rigidity, which are in many respects painfully to be compared with the splendid repose of classic art. The large letter contains, indeed, entirely feeble and ill-drawn figures. That is merely childish and failing work of an inferior hand. It is not characteristic of Gothic, or any other school. But, observe, you can only do this on one condition, that of striving also to create, in reality, the beauty which you seek in imagination. It will be wholly impossible for you to retain the tranquility of temper and felicity of faith necessary for noble, purest painting. unless you are actively engaged in promoting the felicity and peace of practical life. You must look at him in the face, fight him, conquer him, with what scathe you may. You need not think to keep out of the way of him. The colorist says, first of all, as my delicious parquet was ruby, so this nasty viper shall be black. And then is the question, can I round him off? even though he is black, and make him slimy, and yet springy and close down, clotted like a pool of black blood on the earth, all the same? Nothing will be more precious to you, I think, in the practical study of art, than the conviction, which will force itself on you more and more every hour, of the way all things are bound together, little and great, in spirit and in matter. You know I've... Just been telling you how this school of materialism and clay involved itself at last in cloud and fire. Here is an equally typical Greek school landscape by Wilson. Lost wholly in golden mist. The trees so slightly drawn that you don't know if they are trees or towers. And no care for color whatsoever. Perfectly deceptive and marvelous effect of sunshine through the mist. Apollo and the python. Now here is Raphael. exactly between the two trees still drawn leaf by leaf wholly formal but beautiful mist coming gradually into the distance well then last here is turner's greek school of the highest class and you define his art absolutely as first the displaying intensely and with the sternest intellect of natural form as it is and then the envelopment of it with cloud and fire There are two sorts of cloud and fire. He knows them both. There's one and there's another, the Dudley and the Flint. It is only a pencil outlined by Edward Byrne Jones in illustration of the story of Psyche. It is the introduction of Psyche after all her troubles sent to heaven. Every plant in the grass is set formally, grows perfectly, and may be realized completely. exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and you may describe and complete their work quite literally by taking any verses of Chaucer in his tender mood and observing how he insists on the clearness and brightness first and then on the order thus in Chaucer's dream in both these high mythical subjects the surrounding nature those suffering is still dignified and beautiful. But now here is the subject of which you will wonder at first why Turner drew it at all. It has no beauty whatsoever, no specialty of picturesqueness, and all its lines are cramped and poor. The crampedness and the poverty are all intended. It is a gleaner bringing down her one sheaf of corn to an old watermill, itself mossy and rent, scarcely able to get its stones to turn. The scene is absolutely Arcadian. See that your lives be in nothing worse than a boy's climbing for his entangled kite.",13.627800941467285
6930-81414-0000,0.22546419098143236," no words were spoken no language was uttered save that of wailing and hissing and that somehow was indistinct as if it existed in fancy and not in reality I heard a noise behind. I turned and saw Kaffir, his black eyes shining, while in his hand he held a gleaming knife. He lifted it above his head as if to strike, but I had the strength of ten men, and I hurled him from me. Onward, said a distant voice. no sound broke the stillness of the night the story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said what was that what then a human hand large and shapely appeared distinctly on the surface of the pond nothing more not even the wrist to which it might be attached it did not beckon or indeed move at all it was as still as the hand of death i awoke to consciousness fighting at first it seemed as if i was fighting with the phantom but gradually my opponent became more real to me it was kaffir a sound of voices a flash of light a feeling of freedom and i was awake where said another voice which i recognized as voltaire's kaffir i had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand in the light of the moon i saw a knife red with blood and my hand too was also discolored i do not know i am dazed bewildered but that is kaffir's knife i know he had it this very evening i remembered saying have we been together volcher picked up something from the ground and looked at it i say you do know what this means and you must tell us A terrible thought flashed into my mind. I had again been acting under the influence of this man's power. Perchance, too, Kaffir's death might serve him in good stead. My tongue refused to articulate. My power of speech left me. My position was too terrible. My overwrought nerves yielded at last. For some time after that I remembered nothing distinctly.",3.264535665512085
8463-294828-0000,0.24528301886792453," chapter three as master wishes three seconds before the arrival of j b hobson's letter i no more dreamed of chasing the unicorn than of trying for the northwest passage Even so, I had just returned from an arduous journey, exhausted and badly needing a rest. I wanted nothing more than to see my country again, my friends, my modest quarters by the botanical gardens, my dearly beloved collections. But now nothing could hold me back. Conce was my manservant. From rubbing shoulders with scientists in our little universe by the botanical gardens, the boy had come to know a thing or two. classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and I doubt that he could tell a sperm whale from a baleen whale and yet what a fine gallant lad not once did he comment on the length or the hardships of the journey never did he object to buckling up his suitcase for any country whatever china or the congo no matter how far off it was he went here there and everywhere in perfect contentment please forgive me for this underhanded way of admitting that i had turned forty he was a fanatic on formality and he only addressed me in the third person to the point where it got tiresome There was good reason to stop and think, even for the world's most emotionless man. Conseil, I called a third time. Conseil appeared. Dead master summoned me, he said, entering. Pack as much into my trunk as you can. My traveling kit, my suits, shirts, and socks. Don't bother counting. Just squeeze it all in. And hurry. We'll deal with them later. What? anyhow we'll leave instructions to ship the whole menagerie to france yes we are certainly i replied evasively but after we make a detour a route slightly less direct that's all we're leaving on the abraham lincoln you see my friend it's an issue of the monster the notorious narwhal we don't know where it will take us but we're going just the same we have a commander who's game for anything i left instructions for shipping my containers of stuffed animals and dried plants to paris france i opened a line of credits sufficient to cover the barbarossa and conseil at my heels i jumped into a carriage our baggage was immediately carried to the deck of the frigate i rushed aboard i asked for commander farragut one of the sailors led me to the afterdeck where i stood in the presence of a smart-looking officer who extended his hand to me in person welcome aboard professor your cabin is waiting for you i was well satisfied with my cabin which was located in the stern and opened into the officer's mess we'll be quite comfortable here i told conse and so if i had been delayed by a quarter of an hour or even less the frigate would have gone without me and i would have missed out on this unearthly extraordinary and inconceivable The wharves of Brooklyn and every part of New York bordering the East River were crowded with curiosity seekers. Thousands of handkerchiefs were waving above these tightly packed masses, hailing the Abraham Lincoln until it reached the waters of the Hudson River at the tip of the long peninsula that forms New York City.",5.208227634429932
7021-85628-0000,0.12368972746331237," But Anders cared nothing about that. He made a bow so deep that his back came near breaking. And he was dumbfounded, I can tell you, when he saw it was nobody but Anders. He was such a big boy that he wore high boots and carried a jackknife. Now, this knife was a splendid one, though half the blade was gone and the handle was a little cracked. And Anders knew that one is almost a man as soon as one has a jackknife. Yes, why not, thought Anders, seeing that I am so fine, I may as well go and visit the king. I am going to the court ball, answered Anders. And she took Anders' hand and walked with him up the broad marble stairs, where soldiers were posted at every third step. and through the magnificent halls where courtiers in silk and velvet stood bowing wherever he went for like as not they must have thought him a prince when they saw his fine cap at the farther end of the largest hall a table was set with golden cups and golden plates in long rows on huge silver platters were pyramids of tarts and cakes and red wine sparkled in glittering decanters the princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side but you must not eat with your cap on your head she said and was going to take it off the princess certainly was beautiful and he would have dearly liked to be kissed by her but the cap which his mother had made he would not give up on any condition he only shook his head well but now said the princess and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him that is a very fine cap you have he said so it is said anders and it is made of mother's best yarn and she knitted it herself, and everybody wants to get it away from me. With one jump, Anders got out of his chair. He darted like an arrow through all the halls, down all the stairs, and across the yard. He still held on to it with both hands as he rushed into his mother's cottage. And all his brothers and sisters stood round and listened with their mouths open. But when his big brother heard that he had refused to give his cap for a king's golden crown, he said that Anders was a stupid. Anders' face grew red, but his mother hugged him close. No, my little son, she said, if you dressed in silk and gold from top to toe, you could not look any nicer than in your little red cap.",3.8399782180786133
4992-41797-0000,0.2563559322033898," yes dead these four years and a good job for her too well as i say it's an awful queer world they clap all the burglars in jail and the murderers and the wife beaters i allers thought a gentle reproof would be enough punishment for a wife beater cause he probably has a lot of provocation that nobody knows and the firebugs can't think of the right name something like cendiaries and the breakers of the peace and what not and yet the law has nothing to say to a man like han lord grandfather was alexander carey ll d doctor of laws that is mr popham laid down his brush i swain to man he ejaculated if you don't work hard you can't keep up with the times doctor of laws done he ain't done a thing he ordered since he was born he keeps the thou shalt not commandments first-rate hen lord does he gave up his position and shut the family up in that tomb of a house so he could study his books mr popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords henry lord with a degree of ph d to his credit had been professor of zoology at a new england college but had resigned his post in order to write a series of scientific textbooks. Always irritable, cold, indifferent, he had grown rapidly more so as years went on. Whatever appealed to her sense of beauty was straightway transferred to paper or canvas. She is wild to know how to do things. She makes effort after effort, trembling with eagerness, and when she fails to reproduce what she sees, she works herself into a frenzy of grief and disappointment. when she could not make a rabbit or a bird look real on paper she searched in her father's books for pictures of its bones cyril there must be some better way of doing i just draw the outline of an animal and then i put hairs or feathers on it they have no bodies they couldn't run or move they're just pasteboard he wouldn't search so don't worry replied cyril quietly and the two looked at each other and knew that it was so there in the cedar hollow then lived olive lord an angry resentful little creature weighed down by a fierce sense of injury olive's mournful black eyes meant nancy's sparkling brown ones nancy's curly chestnut crop shone in the sun and olive's thick black plates looked blacker by contrast she is wonderful more wonderful than anybody we've ever seen anywhere and she draws better than the teacher in charlestown she's older than i am but so tiny and sad and shy that she seems like a child",3.1756839752197266
1580-141083-0000,0.1652490886998785," i will endeavor in my statement to avoid such terms as would serve to limit the events to any particular place or give a clue as to the people concerned i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred my friend's temper had not improved since he had been deprived of the congenial surroundings of baker street Without his scrapbooks, his chemicals, and his homely untidiness, he was an uncomfortable man. I had to read it over carefully, as the text must be absolutely correct. I was absent rather more than an hour. The only duplicate which existed, so far as I knew, was that which belonged to my servant, Bannister, a man who has looked after my room for ten years, and whose honesty is absolutely above suspicion. The moment I looked at my table, I was aware that someone had rummaged among my papers. The proof was in three long slips. I had left them all together. The alternative was that someone passing had observed the key in the door, had known that I was out, and had entered to look at the papers. I gave him a little brandy and left him collapsed in a chair while I made a most careful examination of the room. A broken tip of lead was lying there also. not only this but on the table i found a small ball of black dough or clay with specks of something which looks like sawdust in it above all things i desire to settle the matter quietly and discreetly to the best of my belief they were rolled up did anyone know that these proofs would be there no one save the printer i was in such a hurry to come to you you left your door open so it seems to me now mr solmes at your disposal above were three students one on each story then he approached it and standing on tiptoe with his neck craned he looked into the room there is no opening except the one pane said our learned guide i am afraid there are no signs here said he one could hardly hope for any upon so dry a day you left him in a chair you say which chair by the window there the men entered and took the papers sheet by sheet from the central table as a matter of fact he could not said solmes for i entered by the side door how long would it take him to do that using every possible contraction a quarter of an hour not less then he tossed it down and seized the next he was in the midst of that when your return caused him to make a very hurried retreat very hurried since he had not time to replace the papers which would tell you that he had been there Mr. Solmes was somewhat overwhelmed by this flood of information. Holmes held out a small chip with the letters NN and a space of clear wood after them. You see? Watson, I have always done you an injustice. There are others. I was hoping that if the paper on which he wrote was thin, some trace of it might come through upon this polished surface. No, I see nothing. As Holmes drew the curtain, I was aware, from some little rigidity and an alertness of his attitude, that he was prepared for an emergency. Holmes turned away and stooped suddenly to the floor. Hello, what is this? Holmes held it out on his open palm in the glare of the electric light. What could he do? He caught up everything which would betray him, and he rushed into your bedroom to conceal himself. I understand you to say that there are three students who use this stare and are in the habit of passing your door? Yes, there are. And they are all in for this examination? Yes. One hardly likes to throw suspicion where there are no proofs. let us hear the suspicions i will look after the proofs my scholar has been left very poor but he is hard-working and industrious he will do well i dare not go so far as that but of the three he is perhaps the least unlikely he was still suffering from the sudden disturbance of the quiet routine of his life but i have occasionally done the same thing at other times did you look at these papers on the table how came you to leave the key in the door anyone in the room could get out yes sir i really don't think he knew much about it mr holmes only for a minute or so oh i would not venture to say sir you haven't seen any of them no sir",6.22620701789856
8224-274381-0000,0.16790490341753342," though thrown into prison for this enterprise and detained some time he was not discouraged but still continued by his countenance and protection to infuse spirit into the distressed royalists among other persons of distinction who united themselves to him was lord napier of murcheston son of the famous inventor of the logarithms the person to whom the title of a great man is more justly due than to any other whom his country ever produced. While the former foretold that the Scottish Covenanters were secretly forming a union with the English Parliament, and inculcated the necessity of preventing them by some vigorous that every such attempt would precipitate them into measures to which otherwise they were not perhaps inclined. The king's ears were now open to Montrose's counsels, who proposed none but the boldest and most daring, agreeably to the desperate state of the royal cause in Scotland. five hundred men more who had been levied by the covenanters were persuaded to embrace the royal cause and with this combined force he hastened to attack lord elko who lay at perth with an army of six thousand men assembled upon the first news of the irish invasion dreading the superior power of argyle who having joined his vassals to a force levied by the public was approaching with a considerable army montrose hastened northward in order to rouse again the marquis of huntly and the gordons who having before hastily taken arms had been instantly suppressed by the covenanters was very low for military prowess, and after some skirmishes in which he was worsted, he here allowed Montrose to escape him. By quick marches through these inaccessible mountains, that general freed himself from the superior forces of the Covenanters. With these, and some reinforcements of the Athol men and MacDonalds, whom he had recalled, Montrose fell suddenly upon Argyle's country, and let loose upon it all the rage of war, carrying off the cattle, burning the houses, and putting the inhabitants to the sword. This severity by which Montrose sullied his victories was the result of private animosity against the chieftain, as much as of zeal for the public cause. argyle collecting three thousand men marched in quest of the enemy who had retired with their plunder and he lay at inner locky supposing himself still at a considerable distance from them by a quick and unexpected march montrose hastened to inner locky and presented himself in order of battle before the surprised but not affrightened covenanters his conduct and presence of mind in this emergence appeared conspicuous montrose weak in cavalry here lined his troops of horse with infantry and after putting the enemy's horse to rout fell with united force upon their foot who were entirely cut in pieces though with the loss of the gallant lord gordon on the part of the royalists from the same men new regiments and new companies were formed different officers appointed and the whole military force put into such hands as the independents could rely on besides members of parliament who were excluded many officers unwilling to serve under the new generals threw up their commissions and unwarily facilitated the project of putting the army entirely into the hands of that faction though the discipline of the former parliamentary army was not contemptible a more exact plan was introduced, and rigorously executed by these new commanders. Valour, indeed, was very generally diffused over the one party as well as the other. During this period, discipline also was attained by the forces of the Parliament, but the perfection of the military art in concerting the general plans of action and the operations of the field seems still on both sides to have been in a great measure wanting historians at least perhaps from their own ignorance and inexperience have not remarked anything but a headlong impetuous conduct each party hurrying to a battle where valor and fortune chiefly determine the success",7.139776229858398
61-70968-0000,0.1828978622327791," he began a confused complaint against the wizard who had vanished behind the curtain on the left give not so earnest a mind to these mummeries child a golden fortune and a happy life he was like unto my father in a way and yet was not my father also there was a stripling page who turned into a maid this was so sweet a lady sir and in some manner i do think she died but then the picture was gone as quickly as it came sister nell do you hear these marvels take your place and let us see what the crystal can show to you like is not young master though i am an old man forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance he gave way to the others very readily and retreated unperceived by the squire and mistress fitzuth to the rear of the tent cries of a nottingham a nottingham Before them fled the stroller and his three sons, capless and terrified. ""'What is the tumult and rioting?' cried out the squire authoritatively, and he blew twice on the silver whistle which hung at his belt. ""'Nay, we refused their request most politely. Most noble,' said the little stroller. ""'And then they became vexed, and would have snatched your purse from us.' ""'I could not see my boy injured, Excellence, for but doing his duty as one of Cumberland's sons. So I did push this fellow.' it is enough said george gamewell sharply as he turned upon the crowd shame on you citizens cried he i blush for my fellows of nottingham surely we can submit with good grace tis fine for you to talk old man answered the lean sullen apprentice but i wrestled with this fellow and do know that he played unfairly in the second bout spoke the squire losing all patient And it was to you that I gave another person consolation. Come to me, men. Here, here! He raised his voice still louder. The strollers took their part in it with hearty zest, now that they had some chance of beating off their foes. Robin and the little tumbler between them tried to force the squire to stand back, and very valiantly did these two comport themselves. The head and chief of the riot, the Nottingham Apprentice, with clenched fists, threatened Montfichet. The squire helped to thrust them all in and entered swiftly himself. Now be silent on your lives, he began, but the captured apprentice set up an instant shout. Silence, you knave, cried Montfichet. He felt for and found the wizard's black cloth. The squire was quite out of breath. Thrusting open the proper entrance of the tent, Robin suddenly rushed forth with his burden with a great shout. A Montfichet! A Montfichet! Gamewell to the rescue! Taking advantage of this, the squire's few men redoubled their efforts, and, encouraged by Robin's and the little stroller's cries, fought their way to him. George Montfichet will never forget this day. What is your name, lording? asked the little stroller presently. Robin Fitzuth. And mine is Will Stutley. Shall we be comrades? Write willingly, for between us we have won the battle, answered Robin. I like you, Will. You are the second, Will, that I have met and liked within two days. Is there a sign in that? Montfichet called out for Robin to give him an arm. Friends, said Montfichet faintly to the wrestlers, bear us escort so far as the sheriff's house. It will not be safe for you to stay here now. Pray follow us, with mine and my lord sheriff's men. Nottingham Castle was reached, and admittance was demanded. Master Monceau, the sheriff of Nottingham, was mightily put about when told of the rioting, and Henry might return to England at any moment. ""'Have your will, child, if the boy also wills it,' Montfichet answered, feeling too ill to oppose anything very strongly just then. He made an effort to hide his condition from them all, and Robin felt his fingers tighten upon his arm. ""'Beg me a room of the sheriff, child, quickly. But who is this fellow plucking at your sleeve?' he is my esquire excellency returned robin with dignity mistress fitzuth had been carried off by the sheriff's daughter and her maids as soon as they had entered the house so that robin alone had the care of mont fichet robin was glad when at length they were left to their own devices The wine did certainly bring back the color to the squire's cheeks. These escapades are not for old Gamewell lad. His day has come to twilight. Will you forgive me now? It'll be no disappointment to me. No, thanks. I am glad to give you such easy happiness. You are a worthy leech, Will, presently whispered Robin. The wine has worked a marvel. Aye, and show you some pretty tricks.",7.153265714645386
5683-32865-0000,0.33640552995391704," you know captain lake said lord shelford addressing me he had his hand upon lake's shoulder they are cousins you know we are all cousins whatever lord shelford said miss brandon received it very graciously and even with a momentary smile but her greeting to captain lake was more than usually haughty and frozen and her features i fancied particularly proud and pale at dinner lake was easy and amusing i'm glad you like it says wilder chuckling benignantly on it over his shoulder i believe i have a little taste that way those are all real you know those jewels and he placed it in that gentleman's fingers who now took his turn at the lamp and contemplated the little parallelogram with a gleam of sly amusement i was thinking it's very like the ace of hearts answered the captain softly smiling on whereupon lake laughed quietly still looking on the ace of hearts with his sly eyes do you know lake oh i really can't tell but he'll soon tire of country life he's not a man for country quarters i had a horrid dream about him last night that oh i know that's lorne brandon All the time he was talking to me, his angry little eyes were following Lake.",1.7391602993011475
7021-79740-0000,0.13333333333333333," to such persons these indirect modes of training children in habits of subordination to their will or rather of yielding to their influence are specially useful delia had a young sister named maria and a cousin whose name was jane now delia contrived to obtain a great influence and ascendancy over the minds of the children by means of these dolls to give an idea of these conversations I will report one of them in full. You have come, Andella. Andella was the name of Jane's doll. To make Rosalie a visit, I am very glad. I expect you have been a very good girl, Andella, since you were here last. Then, turning to Jane, she asked, in a somewhat altered tone, Has she been a good girl, Jane? For instance, one day... The children had been playing upon the piazza with blocks and other playthings, and finally had gone into the house, leaving all the things on the floor of the piazza, instead of putting them away in their places, as they ought to have done. They were now playing with their dolls in the parlor. Delia came to the parlor, and with an air of great mystery, beckoned the children aside and said to them in a whisper, leave andela and rosalie here and don't say a word to them so saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there said she pointing to the playthings see put these playthings all away quick and carefully and we will not let them know anything about your leaving them out and this method of treating the case was much more effectual in making them disposed to avoid committing a similar fault another time than any direct rebukes or expressions of displeasure addressed personally to them would have been",2.6054847240448
